,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender
203,nm0000284,3,0.8514794793650794,Adam Baldwin,actor,-0.07,0.20916285362510245,-0.1950275142933448,-0.08429541323788804,7,9,1
204,nm0000285,40,1.2687112633120252,Alec Baldwin,actor,0.1,10.626133904665629,-0.15767347139953183,0.17170402919916716,1,3,1
205,nm0000286,4,1.4668381850574712,Stephen Baldwin,actor,0.17,0.4907026117613329,-0.1399355093888534,0.27711556432030754,7,9,1
206,nm0000287,3,1.777664091111111,William Baldwin,actor,0.25,0.20916285362510245,-0.11210780144819395,0.3975858901730394,7,9,1
207,nm0000288,27,1.2877269645450253,Christian Bale,actor,0.11,6.966117048894634,-0.15597102842456487,0.18676281993075863,1,3,1
208,nm0000289,10,1.2585458313200113,Ellen Barkin,actress,0.1,2.1799411605787156,-0.1585835650148162,0.17170402919916716,4,0,0
209,nm0000291,22,1.7976608779579772,Angela Bassett,actress,0.26,5.558418258213481,-0.1103175235682344,0.4126446809046309,1,6,0
210,nm0000293,18,1.301214128843909,Sean Bean,actor,0.11,4.43225922566856,-0.15476354583785842,0.18676281993075863,1,6,1
211,nm0000295,17,1.391580675640971,Kate Beckinsale,actress,0.14,4.150719467532329,-0.14667318456841966,0.2319391921255331,1,6,0
212,nm0000296,3,0.9586737555555556,Robert Beltran,actor,-0.02,0.20916285362510245,-0.1854305953987396,-0.009001459579930631,7,9,1
213,nm0000297,9,3.7242566385381597,Tom Berenger,actor,0.57,1.8984014024424851,0.06216727612502524,0.8794671935839666,4,0,1
214,nm0000298,8,2.883913618373126,Candice Bergen,actress,0.46,1.6168616443062547,-0.013067186896498764,0.7138204955364605,4,0,0
215,nm0000299,10,1.885263544096079,Michael Biehn,actor,0.28,2.1799411605787156,-0.10247460777313494,0.4427622623678139,4,0,1
216,nm0000300,9,0.7644436252571504,Juliette Binoche,actress,-0.12,1.8984014024424851,-0.2028196843837726,-0.15958936689584544,4,0,0
217,nm0000301,5,2.7710713944444443,Thora Birch,actress,0.44,0.7722423698975633,-0.023169756822957712,0.6837029140732775,7,9,0
218,nm0000302,3,0.5228369719948849,Jacqueline Bisset,actress,-0.28,0.20916285362510245,-0.22445031185901992,-0.40053001860130916,7,5,0
219,nm0000303,1,17.027020666666665,Honor Blackman,actress,1.23,-0.35391666264735844,1.2531408242384412,1.8733473818690045,6,8,0
220,nm0000304,2,10.806752142857142,Linda Blair,actress,1.03,-0.072376904511128,0.6962508983286719,1.572171567237175,6,8,0
221,nm0000306,6,1.6294298432400358,Brian Blessed,actor,0.21,1.0537821280337938,-0.12537895831195853,0.3373507272466734,7,9,1
222,nm0000307,17,1.8378430752738169,Helena Bonham Carter,actress,0.26,4.150719467532329,-0.1067200806603509,0.4126446809046309,1,6,0
223,nm0000308,5,1.247179318225108,Ernest Borgnine,actor,0.1,0.7722423698975633,-0.15960118935226145,0.17170402919916716,7,9,1
224,nm0000309,3,0.7782318040849674,David Bowie,actor,-0.11,0.20916285362510245,-0.201585252484818,-0.14453057616425397,7,9,1
225,nm0000310,3,1.0119084830748664,Bruce Boxleitner,actor,0.0,0.20916285362510245,-0.18066458194601176,0.021116121883252334,7,9,1
226,nm0000312,2,0.25014743125,Amy Brenneman,actress,-0.6,-0.072376904511128,-0.2488637367072425,-0.8824113220122366,0,7,0
227,nm0000313,27,1.2495260610115648,Jeff Bridges,actor,0.1,6.966117048894634,-0.1593910895130862,0.17170402919916716,1,3,1
228,nm0000316,8,9.767596593699068,Mel Brooks,actor,0.99,1.6168616443062547,0.6032170920606185,1.511936404310809,4,0,1
229,nm0000317,14,1.061225152292004,Clancy Brown,actor,0.03,3.306100193123638,-0.1762493455038351,0.06629249407802679,4,6,1
230,nm0000321,15,1.1409895206712988,Gabriel Byrne,actor,0.06,3.587639951259868,-0.16910817900483954,0.11146886627280123,4,6,1
231,nm0000322,2,1.3248101,Emmanuelle Béart,actress,0.12,-0.072376904511128,-0.15265103918664444,0.2018216106623501,0,1,0
232,nm0000323,31,1.3505069412385555,Michael Caine,actor,0.13,8.092276081439556,-0.15035044525590363,0.2168804013939416,1,3,1
233,nm0000324,2,1.9931633694444444,Barbara Carrera,actress,0.3,-0.072376904511128,-0.09281452227780203,0.4728798438309968,0,1,0
234,nm0000325,8,4.257078432028389,David Caruso,actor,0.63,1.6168616443062547,0.10986989345804031,0.9698199379735156,4,0,1
235,nm0000326,9,6.28786889872644,Kim Cattrall,actress,0.8,1.8984014024424851,0.29168306570436037,1.2258193804105708,4,0,0
236,nm0000327,5,1.1643810945,Lacey Chabert,actress,0.06,0.7722423698975633,-0.16701397169425217,0.11146886627280123,7,9,0
237,nm0000328,2,4.8490898252100845,Richard Chamberlain,actor,0.69,-0.072376904511128,0.16287165369150083,1.0601726823630644,0,4,1
238,nm0000329,16,1.1495289039131413,Jackie Chan,actor,0.06,3.8691797093960987,-0.16834366273312842,0.11146886627280123,4,6,1
239,nm0000330,9,4.549574510626102,Stockard Channing,actress,0.66,1.8984014024424851,0.13605656352150886,1.0149963101682902,4,0,0
240,nm0000331,12,2.1329656012374123,Chevy Chase,actor,0.33,2.743020676851177,-0.0802982692885299,0.5180562160257713,4,0,1
241,nm0000332,22,1.354664973753119,Don Cheadle,actor,0.13,5.558418258213481,-0.14997818376749647,0.2168804013939416,1,6,1
242,nm0000333,4,0.85354238499001,Cher,actress,-0.07,0.4907026117613329,-0.19484282590630345,-0.08429541323788804,7,9,0
243,nm0000334,8,1.525955143162393,Chow Yun-Fat,actor,0.18,1.6168616443062547,-0.134642869964519,0.292174355051899,4,0,1
244,nm0000335,12,1.520354887063471,Glenn Close,actress,0.18,2.743020676851177,-0.1351442512460612,0.292174355051899,4,0,0
245,nm0000336,6,1.4482273704536652,James Coburn,actor,0.16,1.0537821280337938,-0.14160170356136587,0.26205677358871604,7,9,1
246,nm0000337,6,1.2923684770467836,Rachael Leigh Cook,actress,0.11,1.0537821280337938,-0.15555548180574616,0.18676281993075863,7,9,0
247,nm0000340,1,0.23068954,Cindy Crawford,actress,-0.64,-0.35391666264735844,-0.25060576819271546,-0.9426464849386026,0,7,0
248,nm0000342,22,1.4938143295612463,James Cromwell,actor,0.17,5.558418258213481,-0.13752038164050373,0.27711556432030754,1,6,1
249,nm0000343,1,0.9372539285714285,David Cronenberg,actor,-0.03,-0.35391666264735844,-0.18734827561086093,-0.024060250311522112,0,1,1
250,nm0000345,8,2.4062606624725595,Billy Crystal,actor,0.38,1.6168616443062547,-0.055830633233883015,0.5933501696837287,4,0,1
251,nm0000346,6,5.70405959949495,Macaulay Culkin,actor,0.76,1.0537821280337938,0.23941562481334475,1.165584217484205,7,9,1
252,nm0000347,12,9.120030447258436,Tim Curry,actor,0.96,2.743020676851177,0.5452416104664349,1.4667600321160346,4,0,1
253,nm0000349,23,1.2458501313973769,Joan Cusack,actress,0.1,5.839958016349712,-0.15972018915929262,0.17170402919916716,1,3,0
254,nm0000350,7,1.7894675041167434,Beverly D'Angelo,actress,0.25,1.3353218861700242,-0.1110510622143444,0.3975858901730394,4,0,0
255,nm0000352,24,0.9436058878796584,Vincent D'Onofrio,actor,-0.03,6.121497774485943,-0.18677959563587238,-0.024060250311522112,1,3,1
256,nm0000353,34,2.2391231220152377,Willem Dafoe,actor,0.35,8.936895355848247,-0.07079416932010572,0.5481737974889542,1,3,1
257,nm0000354,40,1.6436457081702307,Matt Damon,actor,0.21,10.626133904665629,-0.1241062364129896,0.3373507272466734,1,3,1
258,nm0000355,8,10.058048088486126,Anthony Daniels,actor,1.0,1.6168616443062547,0.6292207140575167,1.5269951950424006,4,0,1
259,nm0000357,8,0.8364025777311114,Lolita Davidovich,actress,-0.08,1.6168616443062547,-0.19637732332518176,-0.09935420396947953,4,0,0
260,nm0000358,9,1.722884342876711,Daniel Day-Lewis,actor,0.24,1.8984014024424851,-0.11701213794409294,0.3825270994414479,4,0,1
261,nm0000360,3,0.4234816552380953,Rebecca De Mornay,actress,-0.38,0.20916285362510245,-0.23334542221890905,-0.551117925917224,7,5,0
262,nm0000362,27,2.05046927531823,Danny DeVito,actor,0.31,6.966117048894634,-0.08768402324000486,0.4879386345625883,1,3,1
263,nm0000363,5,0.7786956739302664,Loren Dean,actor,-0.11,0.7722423698975633,-0.20154372301663,-0.14453057616425397,7,9,1
264,nm0000365,4,2.3009645416666666,Julie Delpy,actress,0.36,0.4907026117613329,-0.0652576135466666,0.5632325882205457,7,9,0
265,nm0000366,8,0.2762087230759076,Catherine Deneuve,actress,-0.55,1.6168616443062547,-0.24653051414321817,-0.8071173683542793,4,0,0
266,nm0000367,9,0.5279258824829155,Gérard Depardieu,actor,-0.28,1.8984014024424851,-0.2239947104691775,-0.40053001860130916,4,0,1
267,nm0000368,12,2.601814384830641,Laura Dern,actress,0.41,2.743020676851177,-0.038323045331765226,0.6385265418785031,4,0,0
268,nm0000369,14,1.6137484500706039,Matt Dillon,actor,0.21,3.306100193123638,-0.1267828864296692,0.3373507272466734,4,6,1
269,nm0000370,1,33.512323245614034,Walt Disney,actor,1.53,-0.35391666264735844,2.7290415665696828,2.325111103816749,3,8,1
270,nm0000372,1,4.031347,Amanda Donohoe,actress,0.61,-0.35391666264735844,0.08966054719322543,0.9397023565103326,0,4,0
271,nm0000373,5,1.3827442866394888,Michael Dorn,actor,0.14,0.7722423698975633,-0.14746429125416954,0.2319391921255331,7,9,1
272,nm0000374,8,1.1473835540953634,Brad Dourif,actor,0.06,1.6168616443062547,-0.16853573220673712,0.11146886627280123,4,0,1
273,nm0000375,31,1.1847052957173205,Robert Downey Jr.,actor,0.07,8.092276081439556,-0.16519438096970945,0.12652765700439272,1,3,1
274,nm0000376,4,1.936469055338738,Fran Drescher,actress,0.29,0.4907026117613329,-0.09789026655813028,0.4578210530994053,7,9,0
275,nm0000377,12,15.930562591442062,Richard Dreyfuss,actor,1.2,2.743020676851177,1.1549768215209122,1.82817100967423,4,0,1
276,nm0000378,13,0.8164530652705149,Minnie Driver,actress,-0.09,3.024560434987407,-0.1981633688107734,-0.114412994701071,4,6,0
277,nm0000379,26,1.4101585620847574,Kirsten Dunst,actress,0.15,6.684577290758403,-0.14500993839735177,0.24699798285712454,1,3,0
278,nm0000380,22,3.753496429072963,Robert Duvall,actor,0.57,5.558418258213481,0.06478506420317903,0.8794671935839666,1,6,1
279,nm0000381,8,2.1004444366863124,Anthony Edwards,actor,0.32,1.6168616443062547,-0.08320983312987187,0.5029974252941798,4,0,1
280,nm0000382,1,0.14797336666666666,Atom Egoyan,actor,-0.82,-0.35391666264735844,-0.2580112047044705,-1.2137047181072491,0,7,1
281,nm0000383,7,1.503451305851904,Jennifer Ehle,actress,0.18,1.3353218861700242,-0.13665759975384464,0.292174355051899,4,0,0
282,nm0000385,10,2.0298342752594136,Sam Elliott,actor,0.31,2.1799411605787156,-0.08953143924944502,0.4879386345625883,4,0,1
283,nm0000387,9,4.452057414129891,Robert Englund,actor,0.65,1.8984014024424851,0.12732602585503341,0.9999375194366986,4,0,1
284,nm0000388,10,1.1780469643911484,R. Lee Ermey,actor,0.07,2.1799411605787156,-0.1657904899037083,0.12652765700439272,4,0,1
285,nm0000389,6,2.865004874358974,Emilio Estevez,actor,0.46,1.0537821280337938,-0.014760054175906664,0.7138204955364605,7,9,1
286,nm0000391,11,1.4861284260375065,Rupert Everett,actor,0.17,2.4614809187149462,-0.13820848734325622,0.27711556432030754,4,0,1
287,nm0000392,1,0.0392,Morgan Fairchild,actress,-1.4,-0.35391666264735844,-0.26774949684926974,-2.0871145805395552,0,2,0
288,nm0000393,3,1.6251493621212119,Peter Falk,actor,0.21,0.20916285362510245,-0.12576218241297532,0.3373507272466734,7,9,1
289,nm0000396,1,0.7383761875,Farrah Fawcett,actress,-0.13,-0.35391666264735844,-0.2051534571824341,-0.17464815762743693,0,5,0
290,nm0000397,4,9.247542111605306,Corey Feldman,actor,0.97,0.4907026117613329,0.5566575101239742,1.4818188228476261,7,4,1
291,nm0000398,10,4.081359143448552,Sally Field,actress,0.61,2.1799411605787156,0.09413804824531755,0.9397023565103326,4,0,0
292,nm0000400,5,1.7062461124444444,Linda Fiorentino,actress,0.23,0.7722423698975633,-0.11850173005369853,0.3674683087098564,7,9,0
293,nm0000401,29,2.125470389285363,Laurence Fishburne,actor,0.33,7.529196565167094,-0.08096930270335399,0.5180562160257713,1,3,1
294,nm0000402,12,6.527132439913703,Carrie Fisher,actress,0.81,2.743020676851177,0.3131039183917746,1.2408781711421624,4,0,0
295,nm0000403,7,1.2476216741114226,Bridget Fonda,actress,0.1,1.3353218861700242,-0.15956158599176143,0.17170402919916716,4,0,0
296,nm0000404,8,3.011476641483516,Jane Fonda,actress,0.48,1.6168616443062547,-0.0016466891773320388,0.7439380769996434,4,0,0
297,nm0000405,2,0.9812786499999999,Michelle Forbes,actress,-0.01,-0.072376904511128,-0.18340681813829185,0.006057331151660851,0,1,0
298,nm0000407,11,2.0325148814369873,Vivica A. Fox,actress,0.31,2.4614809187149462,-0.08929144919597574,0.4879386345625883,4,0,0
299,nm0000408,4,1.4288848252111257,Jonathan Frakes,actor,0.16,0.4907026117613329,-0.1433334083174858,0.26205677358871604,7,9,1
300,nm0000409,19,1.2085064664552108,Brendan Fraser,actor,0.08,4.71379898380479,-0.16306350315341353,0.1415864477359842,1,6,1
301,nm0000410,7,1.3332570205714287,Stephen Fry,actor,0.12,1.3353218861700242,-0.1518948009385394,0.2018216106623501,4,0,1
302,nm0000411,4,0.9730920023295455,Edward Furlong,actor,-0.01,0.4907026117613329,-0.18413975460191842,0.006057331151660851,7,9,1
303,nm0000412,19,1.2847320317767237,Andy Garcia,actor,0.11,4.71379898380479,-0.1562391595962434,0.18676281993075863,1,6,1
304,nm0000413,8,0.9102175926864127,Janeane Garofalo,actress,-0.04,1.6168616443062547,-0.1897687921898875,-0.039119041043113596,4,0,0
305,nm0000414,8,9.642941781438873,Teri Garr,actress,0.98,1.6168616443062547,0.5920569614491893,1.4968776135792174,4,0,0
306,nm0000415,3,2.4725801038770054,Jami Gertz,actress,0.39,0.20916285362510245,-0.049893167886731045,0.6084089604153202,7,9,0
307,nm0000416,1,6.40598,Terry Gilliam,actor,0.81,-0.35391666264735844,0.30225734914334457,1.2408781711421624,0,4,1
308,nm0000417,13,2.8935415447818422,Crispin Glover,actor,0.46,3.024560434987407,-0.012205215230180592,0.7138204955364605,4,6,1
309,nm0000418,29,3.3020270206524494,Danny Glover,actor,0.52,7.529196565167094,0.024365785767937284,0.8041732399260094,1,3,1
310,nm0000420,6,3.224622965432099,Valeria Golino,actress,0.51,1.0537821280337938,0.01743593404018948,0.7891144491944179,7,9,0
311,nm0000421,15,1.9148842139198488,Cuba Gooding Jr.,actor,0.28,3.587639951259868,-0.0998227202283422,0.4427622623678139,4,6,1
312,nm0000422,32,1.3805618764736005,John Goodman,actor,0.14,8.373815839575785,-0.14765967867690447,0.2319391921255331,1,3,1
313,nm0000424,23,1.5484529635928763,Hugh Grant,actor,0.19,5.839958016349712,-0.13262867885609558,0.3072331457834905,1,3,1
314,nm0000426,1,1.051579657142857,Jennifer Grey,actress,0.02,-0.35391666264735844,-0.17711289006922012,0.0512337033464353,0,1,0
315,nm0000427,7,2.032037077289377,Pam Grier,actress,0.31,1.3353218861700242,-0.08933422617824646,0.4879386345625883,4,0,0
316,nm0000429,6,0.35223051029411767,Melanie Griffith,actress,-0.46,1.0537821280337938,-0.23972441448860884,-0.6715882517699558,7,9,0
317,nm0000430,4,8.2313862625,Steve Guttenberg,actor,0.92,0.4907026117613329,0.46568282738239014,1.4065248691896688,7,4,1
318,nm0000432,23,2.6228747499037888,Gene Hackman,actor,0.42,5.839958016349712,-0.03643754712532526,0.6535853326100945,1,3,1
319,nm0000433,2,2.783898899159664,Corey Haim,actor,0.44,-0.072376904511128,-0.02202133242244793,0.6837029140732775,0,4,1
320,nm0000434,7,10.128292761901124,Mark Hamill,actor,1.01,1.3353218861700242,0.6355095986649735,1.5420539857739919,4,0,1
321,nm0000435,9,1.1671097364092047,Daryl Hannah,actress,0.07,1.8984014024424851,-0.16676968108447626,0.12652765700439272,4,0,0
322,nm0000437,36,1.2343178259400895,Woody Harrelson,actor,0.09,9.499974872120708,-0.16075265660134838,0.15664523846757566,1,3,1
323,nm0000438,31,1.0977080462535782,Ed Harris,actor,0.04,8.092276081439556,-0.17298309485284352,0.08135128480961826,1,3,1
324,nm0000439,14,1.2540877572197664,Neil Patrick Harris,actor,0.1,3.306100193123638,-0.1589826887095382,0.17170402919916716,4,6,1
325,nm0000441,1,0.7478659629629629,Noah Hathaway,actor,-0.12,-0.35391666264735844,-0.20430385393231054,-0.15958936689584544,0,5,1
326,nm0000442,11,1.014708666696484,Rutger Hauer,actor,0.0,2.4614809187149462,-0.1804138863299612,0.021116121883252334,4,0,1
327,nm0000443,8,1.8278811875,Goldie Hawn,actress,0.26,1.6168616443062547,-0.1076119513124051,0.4126446809046309,4,0,0
328,nm0000444,9,1.4676696942999055,Glenne Headly,actress,0.17,1.8984014024424851,-0.13986106579873508,0.27711556432030754,4,0,0
329,nm0000445,16,1.6804187798725252,Dan Hedaya,actor,0.23,3.8691797093960987,-0.12081400664873118,0.3674683087098564,4,6,1
330,nm0000446,2,0.46164847058823527,Mariel Hemingway,actress,-0.34,-0.072376904511128,-0.22992841298672012,-0.4908827629908581,0,5,0
331,nm0000448,8,1.922182562686691,Lance Henriksen,actor,0.28,1.6168616443062547,-0.09916931163537339,0.4427622623678139,4,0,1
332,nm0000449,5,1.2556602906666667,Natasha Henstridge,actress,0.1,0.7722423698975633,-0.1588419024988814,0.17170402919916716,7,9,0
333,nm0000450,29,1.5023951911094178,Philip Seymour Hoffman,actor,0.18,7.529196565167094,-0.13675215188747747,0.292174355051899,1,3,1
334,nm0000451,5,1.3951170938955824,Gaby Hoffmann,actress,0.15,0.7722423698975633,-0.14635657513391404,0.24699798285712454,7,9,0
335,nm0000452,6,2.0630800104937035,Lauren Holly,actress,0.31,1.0537821280337938,-0.08655500584298162,0.4879386345625883,7,9,0
336,nm0000453,15,2.6562741612486036,Ian Holm,actor,0.42,3.587639951259868,-0.033447355361408825,0.6535853326100945,4,6,1
337,nm0000454,14,1.2538699151658528,Dennis Hopper,actor,0.1,3.306100193123638,-0.15900219173337063,0.17170402919916716,4,6,1
338,nm0000456,14,2.4166234794508634,Holly Hunter,actress,0.38,3.306100193123638,-0.05490286808079123,0.5933501696837287,4,6,0
339,nm0000457,22,1.3428958313921766,John Hurt,actor,0.13,5.558418258213481,-0.1510318548095615,0.2168804013939416,1,6,1
340,nm0000458,15,1.0883915775411535,William Hurt,actor,0.04,3.587639951259868,-0.1738171822481294,0.08135128480961826,4,6,1
341,nm0000459,11,1.6705762282003953,Timothy Hutton,actor,0.22,2.4614809187149462,-0.12169519334516958,0.3524095179782649,4,0,1
342,nm0000460,18,0.9998176240387769,Jeremy Irons,actor,0.0,4.43225922566856,-0.18174705572781397,0.021116121883252334,1,6,1
343,nm0000461,9,2.4298360612830687,Michael Ironside,actor,0.39,1.8984014024424851,-0.05371996838933108,0.6084089604153202,4,0,1
344,nm0000463,17,1.6562441096239748,Famke Janssen,actress,0.22,4.150719467532329,-0.1229783232328267,0.3524095179782649,1,6,0
345,nm0000465,1,0.602302,Ron Jeremy,actor,-0.22,-0.35391666264735844,-0.21733594478808135,-0.3101772742117603,0,5,1
346,nm0000467,7,2.4269912905348514,Don Johnson,actor,0.39,1.3353218861700242,-0.05397465581402039,0.6084089604153202,4,0,1
347,nm0000468,1,1.9576000714285715,Lynn-Holly Johnson,actress,0.29,-0.35391666264735844,-0.09599844308786977,0.4578210530994053,0,1,0
348,nm0000469,6,3.2479964578884073,James Earl Jones,actor,0.51,1.0537821280337938,0.019528522556653462,0.7891144491944179,7,9,1
349,nm0000470,9,1.2131706353893994,Jeffrey Jones,actor,0.08,1.8984014024424851,-0.1626459281432273,0.1415864477359842,4,0,1
350,nm0000471,2,0.9978942224924012,Raul Julia,actor,0.0,-0.072376904511128,-0.18191925455501182,0.021116121883252334,0,1,1
351,nm0000473,23,3.3688227996551334,Diane Keaton,actress,0.53,5.839958016349712,0.030345896799720953,0.8192320306576009,1,3,0
352,nm0000474,22,2.0339402472286396,Michael Keaton,actor,0.31,5.558418258213481,-0.08916383865198248,0.4879386345625883,1,6,1
353,nm0000476,2,0.8994919472222223,Sally Kirkland,actress,-0.05,-0.072376904511128,-0.19072904075231278,-0.054177831774705074,0,1,0
354,nm0000477,5,1.2198675319999999,Mia Kirshner,actress,0.09,0.7722423698975633,-0.16204636652574608,0.15664523846757566,7,9,0
355,nm0000478,1,3.6846865,Tawny Kitaen,actress,0.57,-0.35391666264735844,0.05862462978517573,0.8794671935839666,0,4,0
356,nm0000479,6,3.7227055311287476,Walter Koenig,actor,0.57,1.0537821280337938,0.06202840815059629,0.8794671935839666,7,9,1
357,nm0000480,17,0.8006944010182684,Elias Koteas,actor,-0.1,4.150719467532329,-0.19957421487542137,-0.1294717854326625,1,6,1
358,nm0000481,5,1.4042821334693678,Alice Krige,actress,0.15,0.7722423698975633,-0.1455360449285589,0.24699798285712454,7,9,0
