,Unnamed: 0.1,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender,avg_budget,avg_budget_T,cluster
28,28,28,nm0000069,1,0.022070303030303,Frank Sinatra,actor,-1.7,-0.35391666264735844,-0.26928308911137183,-2.5388783024872996,0,2,1,18825412.653086588,-0.5568456755134645,1
29,29,29,nm0000071,3,3.187682134171908,James Stewart,actor,0.5,0.20916285362510245,0.014128685051695017,0.7740556584628264,7,4,1,41377918.74342473,-0.08720596944220438,1
30,30,30,nm0000072,2,2.138177446031746,Elizabeth Taylor,actress,0.33,-0.072376904511128,-0.07983166180201062,0.5180562160257713,0,1,0,254583455.70747703,4.352645872808708,4
31,31,31,nm0000075,1,4.929027446808511,Spencer Tracy,actor,0.69,-0.35391666264735844,0.17002833125275943,1.0601726823630644,0,4,1,93285371.09955628,0.9937293629679443,4
32,32,32,nm0000076,1,6.7594557,François Truffaut,actor,0.83,-0.35391666264735844,0.33390341966753917,1.2709957526053453,0,4,1,98755129.59324825,1.1076331464751261,4
33,33,33,nm0000079,2,1.6204154142857143,Raquel Welch,actress,0.21,-0.072376904511128,-0.1261860046079947,0.3373507272466734,0,1,0,12898517.896746248,-0.680268992644303,1
34,34,34,nm0000081,2,0.6031486666666667,Natalie Wood,actress,-0.22,-0.072376904511128,-0.21726014417988163,-0.3101772742117603,0,5,0,54703685.33703323,0.190293528002901,1
35,35,35,nm0000084,5,0.3932185482701525,Gong Li,actress,-0.41,0.7722423698975633,-0.23605482605455816,-0.5962942981119984,7,9,0,99808054.7392902,1.12955955474751,0
36,36,36,nm0000090,7,1.5697929001406925,Armin Mueller-Stahl,actor,0.2,1.3353218861700242,-0.130718151097118,0.322291936515082,4,0,1,71028201.0967062,0.5302398183361505,0
37,37,37,nm0000092,21,1.5523376867385317,John Cleese,actor,0.19,5.276878500077251,-0.13228088628468435,0.3072331457834905,1,6,1,104639861.66804577,1.2301784561114704,3
38,38,38,nm0000093,38,1.2777496257698906,Brad Pitt,actor,0.11,10.06305438839317,-0.1568642823781512,0.18676281993075863,1,3,1,100918760.491799,1.1526892025591724,3
39,39,39,nm0000095,12,2.6001431594843223,Woody Allen,actor,0.41,2.743020676851177,-0.03847266725817043,0.6385265418785031,4,0,1,36544222.11306385,-0.18786422248189072,0
40,40,40,nm0000096,5,0.8244186717460318,Gillian Anderson,actress,-0.09,0.7722423698975633,-0.19745022178456426,-0.114412994701071,7,9,0,36007477.72785421,-0.1990415379560787,0
41,41,41,nm0000097,1,2.4445159333333333,Pamela Anderson,actress,0.39,-0.35391666264735844,-0.05240570473220041,0.6084089604153202,0,4,0,74986992.53612319,0.6126788005298736,1
42,42,42,nm0000098,24,1.7393799722890824,Jennifer Aniston,actress,0.24,6.121497774485943,-0.11553531265815425,0.3825270994414479,1,3,0,55635233.79724408,0.20969235415960863,3
43,43,43,nm0000099,8,2.6611044676760915,Patricia Arquette,actress,0.42,1.6168616443062547,-0.033014906347635736,0.6535853326100945,4,0,0,44203984.65784086,-0.028355180972491546,0
44,44,44,nm0000100,6,0.9421421044708994,Rowan Atkinson,actor,-0.03,1.0537821280337938,-0.18691064564294707,-0.024060250311522112,7,9,1,76850862.54058799,0.6514925517620216,0
45,45,45,nm0000101,25,1.8484207174131213,Dan Aykroyd,actor,0.27,6.4030375326221725,-0.10577308258065228,0.4277034716362224,1,3,1,70361600.37722558,0.5163583381711639,3
46,46,46,nm0000102,19,3.892430567225502,Kevin Bacon,actor,0.59,4.71379898380479,0.07722359826420061,0.9095847750471496,1,6,1,63578900.60340414,0.3751134975584486,3
47,47,47,nm0000103,9,1.3006435138361063,Fairuza Balk,actress,0.11,1.8984014024424851,-0.15481463201656628,0.18676281993075863,4,0,0,48102344.05624522,0.05282534746603586,0
48,48,48,nm0000104,34,1.3121492728981834,Antonio Banderas,actor,0.12,8.936895355848247,-0.1537845412275449,0.2018216106623501,1,3,1,98348804.32636997,1.0991717152647031,3
49,49,49,nm0000105,4,1.8568894415277777,Adrienne Barbeau,actress,0.27,0.4907026117613329,-0.10501489229888082,0.4277034716362224,7,9,0,25489043.568768755,-0.4180803581659141,1
50,50,50,nm0000106,22,2.932931247822136,Drew Barrymore,actress,0.47,5.558418258213481,-0.00867872296963702,0.728879286268052,1,6,0,76026254.42999949,0.6343206814106962,3
51,51,51,nm0000107,12,1.4990316287692549,Kim Basinger,actress,0.18,2.743020676851177,-0.1370532858297239,0.292174355051899,4,0,0,67867761.77953587,0.4644259444355551,0
52,52,52,nm0000110,13,0.9840414851265108,Kenneth Branagh,actor,-0.01,3.024560434987407,-0.1831594662686717,0.006057331151660851,4,6,1,81549606.2354885,0.7493405070596661,0
53,53,53,nm0000111,17,1.709576565765759,Matthew Broderick,actor,0.23,4.150719467532329,-0.11820356030487604,0.3674683087098564,1,6,1,78526293.62060104,0.6863821980305169,3
54,54,54,nm0000112,25,1.5015505442725248,Pierce Brosnan,actor,0.18,6.4030375326221725,-0.1368277716637969,0.292174355051899,1,3,1,93254753.8723859,0.9930917812503554,3
55,55,55,nm0000113,27,1.982504893583356,Sandra Bullock,actress,0.3,6.966117048894634,-0.09376875726136788,0.4728798438309968,1,3,0,70021335.66631767,0.5092725704885349,3
56,56,56,nm0000114,32,1.226075759564886,Steve Buscemi,actor,0.09,8.373815839575785,-0.16149055460614697,0.15664523846757566,1,3,1,81277472.01143521,0.7436735077255623,3
57,57,57,nm0000115,39,0.9994867258881376,Nicolas Cage,actor,0.0,10.3445941465294,-0.18177668046923595,0.021116121883252334,1,3,1,92803499.4296971,0.9836947322936315,3
58,58,58,nm0000117,11,1.3485532483449882,Neve Campbell,actress,0.13,2.4614809187149462,-0.15052535601523573,0.2168804013939416,4,0,0,46014082.88995325,0.00933881180525843,0
59,59,59,nm0000119,5,1.995562613304348,Tia Carrere,actress,0.3,0.7722423698975633,-0.09259972210795937,0.4728798438309968,7,9,0,90687371.6214214,0.93962789387191,0
60,60,60,nm0000120,28,2.217632944677755,Jim Carrey,actor,0.35,7.2476568070308645,-0.07271814787817751,0.5481737974889542,1,3,1,96667542.43503822,1.0641606465475053,3
61,61,61,nm0000121,4,5.365619532272728,Phoebe Cates,actress,0.73,0.4907026117613329,0.20911566859138214,1.1204078452894304,7,4,0,56191615.106478535,0.22127859444198492,1
62,62,62,nm0000122,1,0.1090513333333333,Charles Chaplin,actor,-0.96,-0.35391666264735844,-0.26149582730175713,-1.42452778834953,0,7,1,32827772.261335094,-0.26525661554911734,1
63,63,63,nm0000123,32,1.424896619661643,George Clooney,actor,0.15,8.373815839575785,-0.14369046549025302,0.24699798285712454,1,3,1,81543652.59351116,0.7492165267509107,3
64,64,64,nm0000124,18,0.943808246189238,Jennifer Connelly,actress,-0.03,4.43225922566856,-0.18676147884499789,-0.024060250311522112,1,6,0,89138937.63238162,0.9073828706106176,3
65,65,65,nm0000125,21,4.287374793765592,Sean Connery,actor,0.63,5.276878500077251,0.11258227453589666,0.9698199379735156,1,6,1,82968828.93822749,0.7788947982898344,3
66,66,66,nm0000126,28,1.8537246584498528,Kevin Costner,actor,0.27,7.2476568070308645,-0.10529822987619601,0.4277034716362224,1,3,1,87974733.44236448,0.8831391563459393,3
67,67,67,nm0000128,28,0.901792543325538,Russell Crowe,actor,-0.05,7.2476568070308645,-0.19052307234618693,-0.054177831774705074,1,3,1,99158007.98911369,1.1160227990777594,3
68,68,68,nm0000129,37,2.227326682922764,Tom Cruise,actor,0.35,9.781514630256938,-0.07185028419152346,0.5481737974889542,1,3,1,123012307.3657648,1.6127714133076336,3
69,69,69,nm0000130,17,3.293357923227921,Jamie Lee Curtis,actress,0.52,4.150719467532329,0.023589656408895814,0.8041732399260094,1,6,0,54657371.53560365,0.18932907642473482,3
70,70,70,nm0000131,24,1.0020649166636637,John Cusack,actor,0.0,6.121497774485943,-0.18154585949029137,0.021116121883252334,1,3,1,61854475.63456708,0.339203588820921,3
71,71,71,nm0000132,11,1.1604116043204722,Claire Danes,actress,0.06,2.4614809187149462,-0.16736935331218641,0.11146886627280123,4,0,0,64648875.12877514,0.3973949468832424,0
72,72,72,nm0000133,7,3.139680446596364,Geena Davis,actress,0.5,1.3353218861700242,0.009831176650704472,0.7740556584628264,4,0,0,125395153.09969416,1.66239246054793,0
73,73,73,nm0000134,58,1.766192396269103,Robert De Niro,actor,0.25,15.693849551117777,-0.11313484252627153,0.3975858901730394,1,3,1,67776481.67923859,0.4625251020501433,3
74,74,74,nm0000136,35,1.0433884286073267,Johnny Depp,actor,0.02,9.218435113984478,-0.17784623664980598,0.0512337033464353,1,3,1,135701915.38768944,1.8770233664034077,3
75,75,75,nm0000137,1,2.295480066666667,Bo Derek,actress,0.36,-0.35391666264735844,-0.06574862914586671,0.5632325882205457,0,1,0,24995664.17870773,-0.4283546288301906,1
76,76,76,nm0000138,22,1.3310925838581045,Leonardo DiCaprio,actor,0.12,5.558418258213481,-0.1520885792290273,0.2018216106623501,1,6,1,120253063.79756378,1.5553121520992257,3
77,77,77,nm0000139,27,2.304825120584953,Cameron Diaz,actress,0.36,6.966117048894634,-0.06491198256634094,0.5632325882205457,1,3,0,94071021.5809596,1.0100899687331313,3
78,78,78,nm0000140,18,1.7193047558481895,Michael Douglas,actor,0.24,4.43225922566856,-0.11733261220456427,0.3825270994414479,1,6,1,82605114.18617488,0.7713207003796715,3
79,79,79,nm0000141,8,0.7614738484871032,David Duchovny,actor,-0.12,1.6168616443062547,-0.2030855633822611,-0.15958936689584544,4,0,1,44300523.99076661,-0.026344818853179852,0
80,80,80,nm0000142,15,3.228747657073733,Clint Eastwood,actor,0.51,3.587639951259868,0.01780521057767625,0.7891144491944179,4,6,1,61911241.630097724,0.34038569981776823,0
81,81,81,nm0000143,2,21.70654695809524,Erika Eleniak,actress,1.34,-0.072376904511128,1.6720907521638162,2.038994079916511,6,8,0,42854729.59903033,-0.05645244638045483,1
82,82,82,nm0000144,17,4.304927226405511,Cary Elwes,actor,0.63,4.150719467532329,0.11415371359434982,0.9698199379735156,1,6,1,57063683.38281585,0.23943878858327328,3
83,83,83,nm0000146,29,1.1815959563752785,Ralph Fiennes,actor,0.07,7.529196565167094,-0.16547275476485834,0.12652765700439272,1,3,1,86513098.10056219,0.8527016524358315,3
84,84,84,nm0000147,26,1.3162742537287184,Colin Firth,actor,0.12,6.684577290758403,-0.153415238799474,0.2018216106623501,1,3,1,62816363.22986856,0.359234205627827,3
85,85,85,nm0000148,37,3.576860427173362,Harrison Ford,actor,0.55,9.781514630256938,0.04897114722606704,0.8493496121207839,1,3,1,132234966.27090994,1.8048266465512448,3
86,86,86,nm0000149,17,2.016795862526592,Jodie Foster,actress,0.31,4.150719467532329,-0.09069874588146082,0.4879386345625883,1,6,0,70362896.1286329,0.5163853212615416,3
87,87,87,nm0000150,9,2.3715694270583043,Michael J. Fox,actor,0.37,1.8984014024424851,-0.05893647978144189,0.5782913789521372,4,0,1,126410274.95640628,1.683531642530771,0
88,88,88,nm0000151,46,2.310641833817232,Morgan Freeman,actor,0.36,12.315372453483013,-0.06439122225051802,0.5632325882205457,1,3,1,88755642.34878762,0.8994010222251425,3
89,89,89,nm0000152,20,2.8940651129394257,Richard Gere,actor,0.46,4.995338741941021,-0.012158341074930006,0.7138204955364605,1,6,1,61088152.74567948,0.32324546625790185,3
90,90,90,nm0000153,8,1.3807188756944444,Gina Gershon,actress,0.14,1.6168616443062547,-0.14764562280710897,0.2319391921255331,4,0,0,63920206.29173949,0.38222094284671015,0
91,91,91,nm0000154,24,4.038118642471844,Mel Gibson,actor,0.61,6.121497774485943,0.09026680067890659,0.9397023565103326,1,3,1,81780556.79814716,0.7541498862891642,3
92,92,92,nm0000155,13,2.4192897403456195,Whoopi Goldberg,actress,0.38,3.024560434987407,-0.054664162335781454,0.5933501696837287,4,6,0,44225763.4333711,-0.02790165364840436,0
93,93,93,nm0000156,19,1.7299111926563286,Jeff Goldblum,actor,0.24,4.71379898380479,-0.11638303618776656,0.3825270994414479,1,6,1,102220279.38950816,1.1797923967726167,3
94,94,94,nm0000157,6,1.5828407296265832,Linda Hamilton,actress,0.2,1.0537821280337938,-0.12955000139942122,0.322291936515082,7,9,0,132531902.50652744,1.8110101299237222,4
95,95,95,nm0000158,35,2.334829882758211,Tom Hanks,actor,0.37,9.218435113984478,-0.06222570789513549,0.5782913789521372,1,3,1,104577011.35318369,1.2288696435440296,3
96,96,96,nm0000159,6,1.4525078875607729,Teri Hatcher,actress,0.16,1.0537821280337938,-0.14121847623838,0.26205677358871604,7,9,0,95708578.35576604,1.0441909098575668,0
97,97,97,nm0000160,24,2.8410792149282487,Ethan Hawke,actor,0.45,6.121497774485943,-0.016902077250428037,0.6987617048048691,1,3,1,39774337.80015494,-0.12059938833064181,3
98,98,98,nm0000161,23,1.403023102655978,Salma Hayek,actress,0.15,5.839958016349712,-0.14564876378847677,0.24699798285712454,1,3,0,80588451.11530125,0.7293251435197794,3
99,99,99,nm0000162,12,1.530321243584071,Anne Heche,actress,0.18,2.743020676851177,-0.13425198051480536,0.292174355051899,4,0,0,53799045.530923635,0.17145505519904328,0
100,100,100,nm0000163,25,2.7948973890123465,Dustin Hoffman,actor,0.45,6.4030375326221725,-0.02103665657192232,0.6987617048048691,1,3,1,89749851.1512916,0.920104704907284,3
101,101,101,nm0000164,33,1.2100703245998687,Anthony Hopkins,actor,0.08,8.655355597712017,-0.16292349362762243,0.1415864477359842,1,3,1,104746344.95604353,1.2323958939375126,3
102,102,102,nm0000165,2,74.09969479543115,Ron Howard,actor,1.87,-0.072376904511128,6.36275902566857,2.8371099886908597,3,8,1,63435325.16552069,0.3721236424099104,2
103,103,103,nm0000166,8,2.6161300261352496,Helen Hunt,actress,0.42,1.6168616443062547,-0.03704139062586971,0.6535853326100945,4,0,0,88432251.56048477,0.8926666418349395,0
104,104,104,nm0000167,5,2.173847325440613,Elizabeth Hurley,actress,0.34,0.7722423698975633,-0.07663819894342509,0.5331150067573628,7,9,0,68376619.19201043,0.4750225337755361,0
105,105,105,nm0000168,63,1.837035470909732,Samuel L. Jackson,actor,0.26,17.10154834179893,-0.10679238408788912,0.4126446809046309,1,3,1,106628886.97572424,1.2715984764464434,3
106,106,106,nm0000169,26,1.542921436660181,Tommy Lee Jones,actor,0.19,6.684577290758403,-0.13312390693377832,0.3072331457834905,1,3,1,102095924.01526664,1.1772027856148488,3
107,107,107,nm0000170,18,0.842644920531176,Milla Jovovich,actress,-0.08,4.43225922566856,-0.195818457127344,-0.09935420396947953,1,6,0,60407321.634508744,0.3090676484289831,3
108,108,108,nm0000171,18,1.4136371735895894,Ashley Judd,actress,0.15,4.43225922566856,-0.14469850430157605,0.24699798285712454,1,6,0,46863527.91745367,0.027027893073698947,3
109,109,109,nm0000172,15,1.3909687324835494,Harvey Keitel,actor,0.14,3.587639951259868,-0.14672797078517108,0.2319391921255331,4,6,1,54127909.53506008,0.17830341136936817,0
110,110,110,nm0000173,39,0.9264064099397332,Nicole Kidman,actress,-0.03,10.3445941465294,-0.18831943526803435,-0.024060250311522112,1,3,0,82221821.02845842,0.7633388962640656,3
111,111,111,nm0000174,25,1.217436237180811,Val Kilmer,actor,0.09,6.4030375326221725,-0.1622640361627626,0.15664523846757566,1,3,1,77300931.1343492,0.6608649062684004,3
112,112,112,nm0000175,1,2.628594375,Stephen King,actor,0.42,-0.35391666264735844,-0.03592547894308061,0.6535853326100945,0,4,1,25152750.972498626,-0.42508340942033357,1
113,113,113,nm0000176,3,0.1506442032751562,Nastassja Kinski,actress,-0.82,0.20916285362510245,-0.25777208930369233,-1.2137047181072491,7,7,0,122516744.87193839,1.6024516810788376,4
114,114,114,nm0000177,19,1.0134870298905654,Kevin Kline,actor,0.0,4.71379898380479,-0.180523257368805,0.021116121883252334,1,6,1,62330213.58747616,0.34911048925478805,3
115,115,115,nm0000178,20,1.4208262567110712,Diane Lane,actress,0.15,4.995338741941021,-0.14405487807361553,0.24699798285712454,1,6,0,119691631.15578994,1.5436207214526587,3
116,116,116,nm0000179,29,0.8557372948755643,Jude Law,actor,-0.07,7.529196565167094,-0.19464631940519883,-0.08429541323788804,1,3,1,103217594.89650567,1.200560774339635,3
117,117,117,nm0000181,3,1.18426577,Heather Locklear,actress,0.07,0.20916285362510245,-0.1652337309500547,0.12652765700439272,7,9,0,65520516.56803698,0.4155462524496706,1
118,118,118,nm0000182,22,1.7474682583912695,Jennifer Lopez,actress,0.24,5.558418258213481,-0.11481118233629711,0.3825270994414479,1,6,0,62461165.726726435,0.35183747329552184,3
119,119,119,nm0000183,1,1.5575048444444444,Traci Lords,actress,0.19,-0.35391666264735844,-0.1318182795562135,0.3072331457834905,0,1,0,84419887.07447247,0.8091120395076679,4
120,120,120,nm0000185,11,1.2016045418878682,Dolph Lundgren,actor,0.08,2.4614809187149462,-0.16368142057068094,0.1415864477359842,4,0,1,97224743.82917164,1.0757639645076065,0
121,121,121,nm0000187,8,0.9818382887274932,Madonna,actress,-0.01,1.6168616443062547,-0.18335671464705233,0.006057331151660851,4,0,0,67411180.45306423,0.45491796695833664,0
122,122,122,nm0000188,18,1.4528436719882487,Steve Martin,actor,0.16,4.43225922566856,-0.14118841403700993,0.26205677358871604,1,6,1,68311792.1395435,0.47367255707032735,3
123,123,123,nm0000189,3,1.0022767303454714,Jenny McCarthy-Wahlberg,actress,0.0,0.20916285362510245,-0.1815268961762291,0.021116121883252334,7,9,0,35893089.64611357,-0.201423587421958,1
124,124,124,nm0000190,31,1.744591513828018,Matthew McConaughey,actor,0.24,8.092276081439556,-0.11506873232156839,0.3825270994414479,1,3,1,71680748.28709279,0.5438286438734632,3
125,125,125,nm0000191,29,1.1299621423244728,Ewan McGregor,actor,0.05,7.529196565167094,-0.17009544119248252,0.09641007554120976,1,3,1,81200339.85320373,0.7420672860500035,3
126,126,126,nm0000192,3,1.6204332107843138,Alyssa Milano,actress,0.21,0.20916285362510245,-0.12618441131813132,0.3373507272466734,7,9,0,22699752.676657513,-0.47616533326673344,1
127,127,127,nm0000193,14,2.2232498950910364,Demi Moore,actress,0.35,3.306100193123638,-0.07221527198342831,0.5481737974889542,4,6,0,67678632.80127858,0.4604874695981015,0
128,128,128,nm0000194,31,1.3435417029662784,Julianne Moore,actress,0.13,8.092276081439556,-0.15097403104010973,0.2168804013939416,1,3,0,67377369.32441548,0.45421387454142587,3
129,129,129,nm0000195,31,2.479076398024424,Bill Murray,actor,0.39,8.092276081439556,-0.04931156586222095,0.6084089604153202,1,3,1,60410982.82736799,0.3091438901349558,3
130,130,130,nm0000196,13,3.1078310750972475,Mike Myers,actor,0.49,3.024560434987407,0.006979757284076677,0.7589968677312349,4,6,1,104618436.76546165,1.2297322979367686,0
131,131,131,nm0000197,19,3.244432279201348,Jack Nicholson,actor,0.51,4.71379898380479,0.019209427778450864,0.7891144491944179,1,6,1,87973905.5138275,0.8831219153300984,3
132,132,132,nm0000198,32,1.2094235545189016,Gary Oldman,actor,0.08,8.373815839575785,-0.16298139783884605,0.1415864477359842,1,3,1,103190566.19211745,1.1999979210259712,3
133,133,133,nm0000199,24,2.242930908379345,Al Pacino,actor,0.35,6.121497774485943,-0.0704532647662153,0.5481737974889542,1,3,1,68633488.86468494,0.48037165981457786,3
134,134,134,nm0000200,16,1.704500729587992,Bill Paxton,actor,0.23,3.8691797093960987,-0.11865799117424236,0.3674683087098564,4,6,1,113792488.27620965,1.4207753171795892,3
135,135,135,nm0000201,22,1.1915102684587284,Michelle Pfeiffer,actress,0.08,5.558418258213481,-0.16458514348240885,0.1415864477359842,1,6,0,97378678.17204499,1.078969536396235,3
136,136,136,nm0000202,13,1.3689192665676837,Ryan Phillippe,actor,0.14,3.024560434987407,-0.1487020214862357,0.2319391921255331,4,6,1,35826660.132134214,-0.20280693423471358,0
137,137,137,nm0000203,3,4.401402369444444,River Phoenix,actor,0.64,0.20916285362510245,0.1227909669626629,0.9848787287051072,7,4,1,48251464.38029521,0.055930670877791425,1
138,138,138,nm0000204,22,2.1471345949588407,Natalie Portman,actress,0.33,5.558418258213481,-0.07902974368814154,0.5180562160257713,1,6,0,88856467.75037998,0.9015006386393306,3
139,139,139,nm0000205,13,1.048312923807034,Parker Posey,actress,0.02,3.024560434987407,-0.17740535507750557,0.0512337033464353,4,6,0,59324875.61858655,0.28652648929042085,0
140,140,140,nm0000206,35,1.464357274025751,Keanu Reeves,actor,0.16,9.218435113984478,-0.14015762107990903,0.26205677358871604,1,3,1,81379443.78106342,0.7457969964289431,3
141,141,141,nm0000207,15,1.1614998698000805,Christina Ricci,actress,0.06,3.587639951259868,-0.16727192277844186,0.11146886627280123,4,6,0,66210079.050093606,0.4299058947924603,0
142,142,142,nm0000208,1,0.436928,Molly Ringwald,actress,-0.36,-0.35391666264735844,-0.23214159413503263,-0.521000344454041,0,5,0,6491770.909459794,-0.8136848870876787,1
143,143,143,nm0000209,17,1.633981347473283,Tim Robbins,actor,0.21,4.150719467532329,-0.1249714699783715,0.3373507272466734,1,6,1,73348190.87699106,0.5785519355854214,3
144,144,144,nm0000210,36,1.823009089466986,Julia Roberts,actress,0.26,9.499974872120708,-0.10804814185663078,0.4126446809046309,1,3,0,75667090.23420696,0.6268413455591658,3
145,145,145,nm0000211,7,1.5016302277227556,Mimi Rogers,actress,0.18,1.3353218861700242,-0.13682063774176034,0.292174355051899,4,0,0,52790110.00145628,0.15044469902816535,0
146,146,146,nm0000212,14,1.2975640951810534,Meg Ryan,actress,0.11,3.306100193123638,-0.15509032706415038,0.18676281993075863,4,6,0,69287525.67896175,0.49399150569717537,0
147,147,147,nm0000213,14,1.6539937736935542,Winona Ryder,actress,0.22,3.306100193123638,-0.12317979193225137,0.3524095179782649,4,6,0,55400623.50058802,0.2048067636038856,0
148,148,148,nm0000214,1,1.6019136071428572,Mia Sara,actress,0.2,-0.35391666264735844,-0.1278424395303045,0.322291936515082,0,1,0,57468403.478339784,0.24786679325564187,1
149,149,149,nm0000215,26,4.822854777477765,Susan Sarandon,actress,0.68,6.684577290758403,0.1605228750604872,1.045113891631473,1,3,0,52745980.68670154,0.1495257378126124,3
150,150,150,nm0000216,26,1.534159200192997,Arnold Schwarzenegger,actor,0.18,6.684577290758403,-0.13390837487086754,0.292174355051899,1,3,1,121386891.49525696,1.5789232977762118,3
151,151,151,nm0000217,1,2.14482544,Martin Scorsese,actor,0.33,-0.35391666264735844,-0.07923647835385907,0.5180562160257713,0,1,1,120985789.82917583,1.5705706442924494,4
152,152,152,nm0000218,14,1.8586230657245728,Kristin Scott Thomas,actress,0.27,3.306100193123638,-0.10485968391088067,0.4277034716362224,4,6,0,55974448.32242411,0.21675625248037664,0
153,153,153,nm0000219,7,1.0578534088167388,Steven Seagal,actor,0.03,1.3353218861700242,-0.1765512118890144,0.06629249407802679,4,0,1,76279015.7858298,0.6395842547086179,0
154,154,154,nm0000221,10,4.004912274643357,Charlie Sheen,actor,0.6,2.1799411605787156,0.0872938917684705,0.9246435657787412,4,0,1,46229250.28878621,0.013819518008784157,0
155,155,155,nm0000222,4,3.4038145206349206,Brooke Shields,actress,0.53,0.4907026117613329,0.033478645302345844,0.8192320306576009,7,9,0,23137575.649839893,-0.46704798499452926,1
156,156,156,nm0000223,18,1.7899170266975786,Elisabeth Shue,actress,0.25,4.43225922566856,-0.11101081723202925,0.3975858901730394,1,6,0,51029220.00649127,0.11377543236899423,3
157,157,157,nm0000224,7,1.6452115340126554,Alicia Silverstone,actress,0.22,1.3353218861700242,-0.12396605072260697,0.3524095179782649,4,0,0,65393249.60787422,0.412896009610848,0
158,158,158,nm0000225,11,1.070974407170859,Christian Slater,actor,0.03,2.4614809187149462,-0.17537651150858563,0.06629249407802679,4,0,1,82741875.5225949,0.7741686567700137,0
159,159,159,nm0000226,27,1.5130949236109272,Will Smith,actor,0.18,6.966117048894634,-0.13579422326796337,0.292174355051899,1,3,1,147188609.85825878,2.1162255106475762,3
160,160,160,nm0000227,7,3.117804029106388,Mira Sorvino,actress,0.49,1.3353218861700242,0.007872618677116729,0.7589968677312349,4,0,0,30556467.08345994,-0.31255491099630967,0
161,161,161,nm0000228,24,1.9273319738334669,Kevin Spacey,actor,0.29,6.121497774485943,-0.09870829372577185,0.4578210530994053,1,3,1,65090715.73133987,0.4065959593954504,3
162,162,162,nm0000230,33,4.912491368143845,Sylvester Stallone,actor,0.69,8.655355597712017,0.16854788461494066,1.0601726823630644,1,3,1,90131072.25554447,0.9280433600009715,3
163,163,163,nm0000232,12,3.0739010299215326,Sharon Stone,actress,0.49,2.743020676851177,0.003942058787348942,0.7589968677312349,4,0,0,74479683.88376386,0.6021144630044971,0
164,164,164,nm0000233,3,2.4270680841269843,Quentin Tarantino,actor,0.39,0.20916285362510245,-0.053967780616001285,0.6084089604153202,7,9,1,18460907.57204832,-0.5644362314558762,1
165,165,165,nm0000234,32,1.266287178685144,Charlize Theron,actress,0.1,8.373815839575785,-0.15789049552045134,0.17170402919916716,1,3,0,100434420.0314235,1.1426031610993888,3
166,166,166,nm0000235,11,1.8332501663445944,Uma Thurman,actress,0.26,2.4614809187149462,-0.10713127588504491,0.4126446809046309,4,0,0,76623264.57374497,0.6467529879271905,0
167,167,167,nm0000236,10,1.1915829202912565,Jennifer Tilly,actress,0.08,2.1799411605787156,-0.1645786390889926,0.1415864477359842,4,0,0,80562473.53870887,0.7287841791858636,0
168,168,168,nm0000237,25,2.898921307681257,John Travolta,actor,0.46,6.4030375326221725,-0.01172357432496893,0.7138204955364605,1,3,1,94556540.16504139,1.0202005437710864,3
169,169,169,nm0000239,8,2.7438549064520203,Liv Tyler,actress,0.44,1.6168616443062547,-0.025606402109830735,0.6837029140732775,4,0,0,71412014.36131926,0.5382324533035058,0
170,170,170,nm0000240,9,1.0472070325780682,Skeet Ulrich,actor,0.02,1.8984014024424851,-0.177504363614228,0.0512337033464353,4,0,1,43031212.072673,-0.05277732589866586,0
171,171,171,nm0000241,11,2.746057054935065,Jean-Claude Van Damme,actor,0.44,2.4614809187149462,-0.02540924754956202,0.6837029140732775,4,0,1,55246842.81019381,0.2016043914175362,0
172,172,172,nm0000242,39,1.6843254660553162,Mark Wahlberg,actor,0.23,10.3445941465294,-0.12046424776443872,0.3674683087098564,1,3,1,80688261.76077965,0.7314036283683143,3
173,173,173,nm0000243,36,1.4432777282173124,Denzel Washington,actor,0.16,9.499974872120708,-0.14204483650453892,0.26205677358871604,1,3,1,79486677.1521266,0.7063814937919121,3
174,174,174,nm0000244,26,2.23030352586918,Sigourney Weaver,actress,0.35,6.684577290758403,-0.07158377257043681,0.5481737974889542,1,3,0,89582034.20340231,0.9166100377618769,3
175,175,175,nm0000245,32,2.33131463394306,Robin Williams,actor,0.37,8.373815839575785,-0.06254042206619266,0.5782913789521372,1,3,1,87986027.51596862,0.8833743472992882,3
176,176,176,nm0000246,42,1.6474693313083932,Bruce Willis,actor,0.22,11.18921342093809,-0.12376391401999841,0.3524095179782649,1,3,1,90387332.02105989,0.9333797851624355,3
177,177,177,nm0000249,17,0.6933786281287907,James Woods,actor,-0.16,4.150719467532329,-0.20918201116019813,-0.2198245298222114,1,6,1,91571232.53709845,0.9580336612391243,3
178,178,178,nm0000250,19,1.494877777712353,Renée Zellweger,actress,0.17,4.71379898380479,-0.13742517295942963,0.27711556432030754,1,6,0,71619309.34838656,0.5425492221985617,3
179,179,179,nm0000254,2,0.2773545125,Isabelle Adjani,actress,-0.55,-0.072376904511128,-0.2464279335898146,-0.8071173683542793,0,5,0,56027187.78880939,0.21785451390606142,1
180,180,180,nm0000255,30,3.2026376530023595,Ben Affleck,actor,0.51,7.810736323303325,0.015467626890227027,0.7891144491944179,1,3,1,88281064.11045085,0.8895182720124828,3
